task,sample_id,case_id,field_name,repeat_index,requested_model_id,returned_model_id,call_status,attempts,started_utc,ended_utc,latency_ms,request_id,system_fingerprint,prompt_sha256,schema_sha256,output_value,output_reason,input_tokens,output_tokens,error_type,error_message_redacted
extraction,EXT-09-6addaa4f1ae3,9,system_name,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:06.657663+00:00,2026-09-19T17:02:07.069974+00:00,412,,,e5f9cda97ce2e77235dd2a57c5a881aea85406148132bc82c6ebc61b68e58cf2,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-6addaa4f1ae3,9,system_name,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:06.678401+00:00,2026-09-19T17:02:07.110147+00:00,431,,,e5f9cda97ce2e77235dd2a57c5a881aea85406148132bc82c6ebc61b68e58cf2,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-937b48543a47,9,ci_upper,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:09.700380+00:00,2026-09-19T17:02:10.098803+00:00,398,,,8b179fdbd883a0c700e4e3a97e5b6126c420f25589e1d7023891e07a59a10381,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-937b48543a47,9,ci_upper,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:09.765377+00:00,2026-09-19T17:02:10.187035+00:00,421,,,8b179fdbd883a0c700e4e3a97e5b6126c420f25589e1d7023891e07a59a10381,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-937b48543a47,9,ci_upper,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:09.776673+00:00,2026-09-19T17:02:10.215306+00:00,438,,,8b179fdbd883a0c700e4e3a97e5b6126c420f25589e1d7023891e07a59a10381,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-a2b32280421c,9,study_design,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:08.081010+00:00,2026-09-19T17:02:08.445687+00:00,364,,,8f4a3bad103cde49a7310d44a881c7f73c9361363bb9b01bd878b3c0ac37b7f0,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-a2b32280421c,9,study_design,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:08.084863+00:00,2026-09-19T17:02:08.428928+00:00,344,,,8f4a3bad103cde49a7310d44a881c7f73c9361363bb9b01bd878b3c0ac37b7f0,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-a2b32280421c,9,study_design,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:08.087849+00:00,2026-09-19T17:02:08.528676+00:00,440,,,8f4a3bad103cde49a7310d44a881c7f73c9361363bb9b01bd878b3c0ac37b7f0,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-b15c7f27b980,9,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.525977+00:00,2026-09-19T17:02:00.955915+00:00,429,,,689f6df7cad0e33424e25879ca660b813c9b33b9a2e81dbbdee5b4bb9fb3b756,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-b15c7f27b980,9,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.527168+00:00,2026-09-19T17:02:00.875111+00:00,347,,,689f6df7cad0e33424e25879ca660b813c9b33b9a2e81dbbdee5b4bb9fb3b756,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-b15c7f27b980,9,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.529325+00:00,2026-09-19T17:02:00.954311+00:00,424,,,689f6df7cad0e33424e25879ca660b813c9b33b9a2e81dbbdee5b4bb9fb3b756,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-c120edbebf18,9,ci_upper,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:44.356131+00:00,2026-09-19T17:01:44.747639+00:00,391,,,873072ddba1f5869d95da364af4a16c087e3b598756d41d4f1ee470c3e1b440f,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-c120edbebf18,9,ci_upper,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:44.387490+00:00,2026-09-19T17:01:44.882925+00:00,495,,,873072ddba1f5869d95da364af4a16c087e3b598756d41d4f1ee470c3e1b440f,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-c120edbebf18,9,ci_upper,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:44.394116+00:00,2026-09-19T17:01:44.775621+00:00,381,,,873072ddba1f5869d95da364af4a16c087e3b598756d41d4f1ee470c3e1b440f,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-d7f3949b777d,9,grade_level,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:59.054704+00:00,2026-09-19T17:01:59.468041+00:00,413,,,1d4378503742996d28adfe7d934f06f03f324a31360871602f23dbf6275eed5c,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-d7f3949b777d,9,grade_level,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:59.072549+00:00,2026-09-19T17:01:59.528886+00:00,456,,,1d4378503742996d28adfe7d934f06f03f324a31360871602f23dbf6275eed5c,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-d7f3949b777d,9,grade_level,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:59.146328+00:00,2026-09-19T17:01:59.490322+00:00,343,,,1d4378503742996d28adfe7d934f06f03f324a31360871602f23dbf6275eed5c,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-e01be39ca2f3,9,ci_lower,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:12.539871+00:00,2026-09-19T17:02:12.869787+00:00,329,,,0a026a85d5602efe8212dd80c5f428f72da76b3d12875801628d34b6bdbed153,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-e01be39ca2f3,9,ci_lower,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:12.615968+00:00,2026-09-19T17:02:13.029997+00:00,414,,,0a026a85d5602efe8212dd80c5f428f72da76b3d12875801628d34b6bdbed153,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-e01be39ca2f3,9,ci_lower,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:12.619249+00:00,2026-09-19T17:02:12.962503+00:00,343,,,0a026a85d5602efe8212dd80c5f428f72da76b3d12875801628d34b6bdbed153,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f22c65747fd9,9,sample_size,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:51.586042+00:00,2026-09-19T17:01:51.978295+00:00,392,,,70fee35e75acd52e7ccec24517c52ce10d6c144dae09bd6c2031942c7fec76be,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f22c65747fd9,9,sample_size,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:51.587947+00:00,2026-09-19T17:01:51.951453+00:00,363,,,70fee35e75acd52e7ccec24517c52ce10d6c144dae09bd6c2031942c7fec76be,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f22c65747fd9,9,sample_size,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:51.655087+00:00,2026-09-19T17:01:52.116619+00:00,461,,,70fee35e75acd52e7ccec24517c52ce10d6c144dae09bd6c2031942c7fec76be,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f48356fe74eb,9,subject,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:02.852776+00:00,2026-09-19T17:02:03.166081+00:00,313,,,bf792f65206dcb5b9d7718f32680ff04c82b1d8de35d74ae12cdd52ffe9fe154,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f48356fe74eb,9,subject,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:02.973563+00:00,2026-09-19T17:02:03.358367+00:00,384,,,bf792f65206dcb5b9d7718f32680ff04c82b1d8de35d74ae12cdd52ffe9fe154,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-f48356fe74eb,9,subject,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:03.004461+00:00,2026-09-19T17:02:03.433801+00:00,429,,,bf792f65206dcb5b9d7718f32680ff04c82b1d8de35d74ae12cdd52ffe9fe154,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fb35622ea8a1,9,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:23.211839+00:00,2026-09-19T17:02:23.544795+00:00,332,,,47bde754aa04660906a2c9300273e683b7a1f23e47307fb8afc15f347e1db0d9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fb35622ea8a1,9,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:23.214641+00:00,2026-09-19T17:02:23.670761+00:00,456,,,47bde754aa04660906a2c9300273e683b7a1f23e47307fb8afc15f347e1db0d9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fb35622ea8a1,9,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:23.223280+00:00,2026-09-19T17:02:23.671657+00:00,448,,,47bde754aa04660906a2c9300273e683b7a1f23e47307fb8afc15f347e1db0d9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fd5b452d5761,9,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:01.598132+00:00,2026-09-19T17:02:02.031609+00:00,433,,,535ef75a7962bcdf8d2d94e35ea89b98cdd8c2ed1dd475514b82a0ed7c6c17ef,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fd5b452d5761,9,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:01.642336+00:00,2026-09-19T17:02:01.936050+00:00,293,,,535ef75a7962bcdf8d2d94e35ea89b98cdd8c2ed1dd475514b82a0ed7c6c17ef,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-09-fd5b452d5761,9,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:01.672216+00:00,2026-09-19T17:02:02.133743+00:00,461,,,535ef75a7962bcdf8d2d94e35ea89b98cdd8c2ed1dd475514b82a0ed7c6c17ef,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-082fec0a07ba,10,study_design,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:36.571855+00:00,2026-09-19T17:01:37.011600+00:00,439,,,72f702eddd5e7792667e71bef4153774330c0b48e999672943c7ef8c4ffafe49,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-082fec0a07ba,10,study_design,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:36.599213+00:00,2026-09-19T17:01:36.955404+00:00,356,,,72f702eddd5e7792667e71bef4153774330c0b48e999672943c7ef8c4ffafe49,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-082fec0a07ba,10,study_design,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:36.640460+00:00,2026-09-19T17:01:36.972932+00:00,332,,,72f702eddd5e7792667e71bef4153774330c0b48e999672943c7ef8c4ffafe49,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1ef9de2b2af3,10,sample_size,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:39.492084+00:00,2026-09-19T17:01:39.875372+00:00,383,,,5ddf3291d615a85e24d0a11e37c81084c1429617d3e761ad4d969ae48e35d704,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1ef9de2b2af3,10,sample_size,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:39.563872+00:00,2026-09-19T17:01:40.019878+00:00,456,,,5ddf3291d615a85e24d0a11e37c81084c1429617d3e761ad4d969ae48e35d704,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1ef9de2b2af3,10,sample_size,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:39.574985+00:00,2026-09-19T17:01:39.947739+00:00,372,,,5ddf3291d615a85e24d0a11e37c81084c1429617d3e761ad4d969ae48e35d704,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1fdcd428c1c7,10,outcome_measure,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:37.455449+00:00,2026-09-19T17:01:37.809750+00:00,354,,,0c93fcfa741486d5358f5805853ac4182f1825760c666da667a3a07547739507,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1fdcd428c1c7,10,outcome_measure,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:37.460202+00:00,2026-09-19T17:01:37.854814+00:00,394,,,0c93fcfa741486d5358f5805853ac4182f1825760c666da667a3a07547739507,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-1fdcd428c1c7,10,outcome_measure,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:37.460818+00:00,2026-09-19T17:01:37.825708+00:00,364,,,0c93fcfa741486d5358f5805853ac4182f1825760c666da667a3a07547739507,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3b388c5e1659,10,game_type,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:14.538833+00:00,2026-09-19T17:02:14.926847+00:00,388,,,5fef65fd103213da68c22103aee21d9dd87b3710f2c2e2382efbde7a83935007,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3b388c5e1659,10,game_type,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:14.547649+00:00,2026-09-19T17:02:14.867774+00:00,320,,,5fef65fd103213da68c22103aee21d9dd87b3710f2c2e2382efbde7a83935007,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3b388c5e1659,10,game_type,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:14.575920+00:00,2026-09-19T17:02:14.977863+00:00,401,,,5fef65fd103213da68c22103aee21d9dd87b3710f2c2e2382efbde7a83935007,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3ead7cd8d8be,10,effect_size,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:16.235643+00:00,2026-09-19T17:02:16.581208+00:00,345,,,1e526a973d4fa3d5246b17bb750f728ac2c91c9c2dff605157f497b2804606e4,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3ead7cd8d8be,10,effect_size,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:16.236313+00:00,2026-09-19T17:02:16.638532+00:00,402,,,1e526a973d4fa3d5246b17bb750f728ac2c91c9c2dff605157f497b2804606e4,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-3ead7cd8d8be,10,effect_size,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:16.343659+00:00,2026-09-19T17:02:16.715093+00:00,371,,,1e526a973d4fa3d5246b17bb750f728ac2c91c9c2dff605157f497b2804606e4,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5dfe3747c6fb,10,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:41.053175+00:00,2026-09-19T17:01:41.476859+00:00,423,,,139bbce74cc3dd48babe7422a421764b7479187cd0451813eb13882fc00605db,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5dfe3747c6fb,10,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:41.055552+00:00,2026-09-19T17:01:41.499989+00:00,444,,,139bbce74cc3dd48babe7422a421764b7479187cd0451813eb13882fc00605db,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5dfe3747c6fb,10,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:41.149653+00:00,2026-09-19T17:01:41.577947+00:00,428,,,139bbce74cc3dd48babe7422a421764b7479187cd0451813eb13882fc00605db,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5e22bff36fc5,10,ci_upper,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:29.329474+00:00,2026-09-19T17:01:29.734761+00:00,405,,,07c6ee9e203932781613c2a90ecc8ae2c9743164fa35250912617768b21ca2f1,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5e22bff36fc5,10,ci_upper,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:29.335696+00:00,2026-09-19T17:01:29.749816+00:00,414,,,07c6ee9e203932781613c2a90ecc8ae2c9743164fa35250912617768b21ca2f1,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5e22bff36fc5,10,ci_upper,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:29.341214+00:00,2026-09-19T17:01:29.722976+00:00,381,,,07c6ee9e203932781613c2a90ecc8ae2c9743164fa35250912617768b21ca2f1,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5fdec03ec15f,10,game_type,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.951036+00:00,2026-09-19T17:02:01.352599+00:00,401,,,d791fcde234a840765b4dab88334ca8662bf00a018bf1821afadf482391935bc,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5fdec03ec15f,10,game_type,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.956411+00:00,2026-09-19T17:02:01.358568+00:00,402,,,d791fcde234a840765b4dab88334ca8662bf00a018bf1821afadf482391935bc,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-5fdec03ec15f,10,game_type,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:00.957642+00:00,2026-09-19T17:02:01.335818+00:00,378,,,d791fcde234a840765b4dab88334ca8662bf00a018bf1821afadf482391935bc,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-68a560ffd9c5,10,sample_size,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:27.484121+00:00,2026-09-19T17:02:27.931193+00:00,447,,,931bcd9e2f669bcae96794b5826e85482373208fd5924af56a06bfc88ffb7002,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-68a560ffd9c5,10,sample_size,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:27.486260+00:00,2026-09-19T17:02:27.903677+00:00,417,,,931bcd9e2f669bcae96794b5826e85482373208fd5924af56a06bfc88ffb7002,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-68a560ffd9c5,10,sample_size,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:27.514705+00:00,2026-09-19T17:02:27.874955+00:00,360,,,931bcd9e2f669bcae96794b5826e85482373208fd5924af56a06bfc88ffb7002,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-8448c06d9859,10,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:26.677252+00:00,2026-09-19T17:02:26.981278+00:00,304,,,e7641fa98e51d501dcf64844cc930b3cfe519fe93530595edce412563bf56375,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-8448c06d9859,10,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:26.683793+00:00,2026-09-19T17:02:27.102454+00:00,418,,,e7641fa98e51d501dcf64844cc930b3cfe519fe93530595edce412563bf56375,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-8448c06d9859,10,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:02:26.685433+00:00,2026-09-19T17:02:27.091699+00:00,406,,,e7641fa98e51d501dcf64844cc930b3cfe519fe93530595edce412563bf56375,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-9b3e6341f113,10,sample_size,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:50.200994+00:00,2026-09-19T17:01:50.527645+00:00,326,,,baef93ff726fe7d34ce80f3a7c5a65f0d331f9d59662ee5fd7b106a6f17db299,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-9b3e6341f113,10,sample_size,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:50.214648+00:00,2026-09-19T17:01:50.658776+00:00,444,,,baef93ff726fe7d34ce80f3a7c5a65f0d331f9d59662ee5fd7b106a6f17db299,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-9b3e6341f113,10,sample_size,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:50.327587+00:00,2026-09-19T17:01:50.749591+00:00,422,,,baef93ff726fe7d34ce80f3a7c5a65f0d331f9d59662ee5fd7b106a6f17db299,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-a7403e725a2d,10,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:32.213091+00:00,2026-09-19T17:01:32.684835+00:00,471,,,5156457e6cd9c93b7d25de8be7132a30de5e7ae84ba87e14975d3c23898bdda9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-a7403e725a2d,10,country,2,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:32.238470+00:00,2026-09-19T17:01:32.613995+00:00,375,,,5156457e6cd9c93b7d25de8be7132a30de5e7ae84ba87e14975d3c23898bdda9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-a7403e725a2d,10,country,3,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:32.244796+00:00,2026-09-19T17:01:32.616907+00:00,372,,,5156457e6cd9c93b7d25de8be7132a30de5e7ae84ba87e14975d3c23898bdda9,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
extraction,EXT-10-b7c77a819ccc,10,country,1,gpt-5-mini,,response_parse_error,1,2026-09-19T17:01:33.829588+00:00,2026-09-19T17:01:34.218315+00:00,388,,,ad5c02f8ff65ad4692b23ffd96da21abe4a6444e288fabd668932340d1dad82c,1ce1c40881404d7187beaedebbf611dc51d25d4a7afbfaacf15fbb80a258f409,,,,,TypeError,'NoneType' object is not subscriptable
