task,sample_id,case_id,field_name,repeat_index,requested_model_id,returned_model_id,call_status,attempts,started_utc,ended_utc,latency_ms,request_id,system_fingerprint,prompt_sha256,schema_sha256,output_value,output_reason,input_tokens,output_tokens,error_type,error_message_redacted
extraction,EXT-03-fa3a129f572b,3,follow_up_years,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:22+00:00,2026-09-19T17:06:22+00:00,,chatcmpl-llm-router-openai,,40798c7aed90a2724fde2069bbe990cc5fdc50f7c1d755fa6e1783d20ec016ef,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.46-5.38""","Abstract states follow-up 24-280 weeks; converted to years: 24/52 = 0.46 years, 280/52 = 5.38 years.",794,327,,
extraction,EXT-04-08fb77f68ac9,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:29.388548+00:00,2026-09-19T17:05:32.777874+00:00,3389,chatcmpl-llm-router-openai,,c71a45a8a6efce86ee882cb3693008dbaf7b01c8e1fb8792b7134b811ea4e079,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Retrospective diagnostic accuracy / model development and validation study""","Radiographs from 2002–2016 were retrospectively selected, a CNN was developed/trained and its performance evaluated against a reference (senior surgeons' consensus) on a test set, consistent with a retrospective diagnostic accuracy and model validation study.",539,281,,
extraction,EXT-04-08fb77f68ac9,4,study_design,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:29.898391+00:00,2026-09-19T17:05:34.087177+00:00,4188,chatcmpl-llm-router-openai,,c71a45a8a6efce86ee882cb3693008dbaf7b01c8e1fb8792b7134b811ea4e079,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Retrospective diagnostic accuracy study (development and validation of a deep learning model)""","The study retrospectively selected 6,103 radiographic exams (2002–2016), trained a CNN and evaluated performance against a test set with reference labels from senior surgeons, reporting AUCs—consistent with a diagnostic accuracy study developing and validating an AI model.",539,354,,
extraction,EXT-04-08fb77f68ac9,4,study_design,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:30.264394+00:00,2026-09-19T17:05:33.766844+00:00,3502,chatcmpl-llm-router-openai,,c71a45a8a6efce86ee882cb3693008dbaf7b01c8e1fb8792b7134b811ea4e079,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Retrospective diagnostic accuracy study (development and validation of a convolutional neural network)""","The study selected historical radiographic exams from 2002–2016, trained a CNN, and evaluated its performance against a test set with reported AUCs, indicating a retrospective diagnostic accuracy study (model development and validation).",539,282,,
extraction,EXT-04-0927c242c615,4,sample_size,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:52.340713+00:00,2026-09-19T17:05:54.712233+00:00,2371,chatcmpl-llm-router-openai,,5bc18eb11921a01545b409f8951147f0d1da3c01699b599a59da2759a8727549,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"The title and abstract do not report any numeric sample size (no counts of images, patients, or cases are provided).",449,115,,
extraction,EXT-04-0927c242c615,4,sample_size,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:53.157551+00:00,2026-09-19T17:05:55.228614+00:00,2071,chatcmpl-llm-router-openai,,5bc18eb11921a01545b409f8951147f0d1da3c01699b599a59da2759a8727549,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,No numeric sample size or number of images/participants is reported in the title or abstract.,449,109,,
extraction,EXT-04-0927c242c615,4,sample_size,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:53.355272+00:00,2026-09-19T17:05:56.959073+00:00,3603,chatcmpl-llm-router-openai,,5bc18eb11921a01545b409f8951147f0d1da3c01699b599a59da2759a8727549,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"The title and abstract do not report any numeric sample size (no number of images, audio samples, or participants is given).",449,244,,
extraction,EXT-04-09d0594e9d04,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:50.211559+00:00,2026-09-19T17:11:54.444577+00:00,4233,chatcmpl-llm-router-openai,,5176d35ce536b9b6fec087b47a320d1f27d84993b3e509abbebcfeb443c9681e,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Diagnostic accuracy study (AI model development and validation)""","Abstract describes development of an AI-driven VTDR detection framework and validation on the IDRiD dataset with reported accuracy, sensitivity, and specificity, indicating a diagnostic model development/validation study.",404,395,,
extraction,EXT-04-09d0594e9d04,4,study_design,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:51.299036+00:00,2026-09-19T17:11:55.232127+00:00,3933,chatcmpl-llm-router-openai,,5176d35ce536b9b6fec087b47a320d1f27d84993b3e509abbebcfeb443c9681e,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Model development and validation (diagnostic accuracy study)""","Abstract describes development of a novel AI detection framework and reports diagnostic performance metrics (accuracy, sensitivity, specificity) validated on the IDRiD dataset, indicating a model development and diagnostic accuracy study.",404,332,,
extraction,EXT-04-09d0594e9d04,4,study_design,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:51.387277+00:00,2026-09-19T17:11:54.848746+00:00,3461,chatcmpl-llm-router-openai,,5176d35ce536b9b6fec087b47a320d1f27d84993b3e509abbebcfeb443c9681e,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Diagnostic accuracy study (AI model development and validation)""","Abstract describes development of an AI-based detection framework and its validation on the IDRiD dataset with reported accuracy, sensitivity, and specificity.",404,257,,
extraction,EXT-04-152ad96fc064,4,auc,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:09:03+00:00,2026-09-19T17:09:03+00:00,,chatcmpl-llm-router-openai,,67e9373b74bcbc6f50fe8fc464e9be95212fbeb97716a5e8fea563c506bbbd23,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.980, 0.970, 0.999""","Abstract reports average AUCs for healthy tear, partial tear, and fully ruptured tear as 0.980%, 0.970%, and 0.999% (percent signs removed for numeric values).",399,340,,
extraction,EXT-04-152ad96fc064,4,auc,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:09:03+00:00,2026-09-19T17:09:03+00:00,,chatcmpl-llm-router-openai,,67e9373b74bcbc6f50fe8fc464e9be95212fbeb97716a5e8fea563c506bbbd23,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.980, 0.970, 0.999""","Abstract states average AUCs for healthy tear, partial tear, and fully ruptured tear as 0.980%, 0.970%, and 0.999% respectively (percent signs appear to be typographical).",399,726,,
extraction,EXT-04-152ad96fc064,4,auc,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:09:03+00:00,2026-09-19T17:09:03+00:00,,chatcmpl-llm-router-openai,,67e9373b74bcbc6f50fe8fc464e9be95212fbeb97716a5e8fea563c506bbbd23,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.980%, 0.970%, 0.999%""","Abstract reports average AUCs for healthy tear, partial tear, and fully ruptured tear as 0.980%, 0.970%, and 0.999% respectively.",399,527,,
extraction,EXT-04-2c76d2e8b830,4,auc,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:56+00:00,2026-09-19T17:05:56+00:00,,chatcmpl-llm-router-openai,,c69a69ab0c48feb3832082760c2de780171591aba7ff46ae0969f43c5fe89c5c,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.998, 0.994, 0.986, 0.970""","Abstract reports AUCs of 0.998 and 0.994 for detecting pathologic myopia (PM), and 0.986 and 0.970 for detecting tessellated fundus (TF) in two external testing datasets.",646,480,,
extraction,EXT-04-2c76d2e8b830,4,auc,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:56.959760+00:00,2026-09-19T17:06:03.595358+00:00,6635,chatcmpl-llm-router-openai,,c69a69ab0c48feb3832082760c2de780171591aba7ff46ae0969f43c5fe89c5c,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,0.998,"Abstract reports multiple AUCs; the first and primary AUC reported is 0.998 for detecting pathologic myopia (PM) by the DCNN-DS model (external testing dataset). Other AUCs in the abstract: 0.994, 0.986, 0.970.",646,606,,
extraction,EXT-04-2c76d2e8b830,4,auc,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:05:57+00:00,2026-09-19T17:05:57+00:00,,chatcmpl-llm-router-openai,,c69a69ab0c48feb3832082760c2de780171591aba7ff46ae0969f43c5fe89c5c,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.998; 0.994; 0.986; 0.970""","Abstract reports AUCs of 0.998 and 0.994 for detecting pathologic myopia (PM), and 0.986 and 0.970 for detecting tessellated fundus (TF).",646,410,,
extraction,EXT-04-310eeddfd082,4,ai_model_type,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:57.798980+00:00,2026-09-19T17:08:03.621946+00:00,5822,chatcmpl-llm-router-openai,,cf3b308ccc45433610dbc59094110e4e0d5b07e89fb396dba89cf3249c267672,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Convolutional neural networks (CNNs); specific architectures reported include DenseNet201, NASNetLarge, MobileNetV2 (trained eight pretrained CNNs)""","Abstract states: 'Convolutional neural networks (CNNs) have performed well...' and 'Eight pretrained CNNs were trained...' and names DenseNet201, NASNetLarge, and MobileNetV2 as best performing CNNs.",576,363,,
extraction,EXT-04-310eeddfd082,4,ai_model_type,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:57.903134+00:00,2026-09-19T17:08:02.423688+00:00,4520,chatcmpl-llm-router-openai,,cf3b308ccc45433610dbc59094110e4e0d5b07e89fb396dba89cf3249c267672,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Convolutional neural networks (CNNs); pretrained CNN architectures including DenseNet201, NASNetLarge, MobileNetV2""","Abstract explicitly states use of convolutional neural networks (CNNs) and names pretrained CNN architectures (DenseNet201, NASNetLarge, MobileNetV2).",576,341,,
extraction,EXT-04-310eeddfd082,4,ai_model_type,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:58.072887+00:00,2026-09-19T17:08:02.601056+00:00,4528,chatcmpl-llm-router-openai,,cf3b308ccc45433610dbc59094110e4e0d5b07e89fb396dba89cf3249c267672,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Convolutional neural networks (CNNs); specific architectures: DenseNet201, NASNetLarge, MobileNetV2""","Abstract states that eight pretrained CNNs were trained and names DenseNet201, NASNetLarge, and MobileNetV2 as among the best-performing CNNs.",576,340,,
extraction,EXT-04-323adbfdb612,4,imaging_modality,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:08:06.133925+00:00,2026-09-19T17:08:09.587949+00:00,3454,chatcmpl-llm-router-openai,,b1b2c394249607af07f0c269ca3ce0603c295e0313efa530e32d5445f77705e3,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"Abstract mentions 'imaging techniques' generically but does not specify any particular imaging modality (e.g., MRI, PET, CT), so modality cannot be determined from the provided text.",508,192,,
extraction,EXT-04-323adbfdb612,4,imaging_modality,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:08:06.610970+00:00,2026-09-19T17:08:09.570658+00:00,2959,chatcmpl-llm-router-openai,,b1b2c394249607af07f0c269ca3ce0603c295e0313efa530e32d5445f77705e3,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"No specific imaging modality is named in the title or abstract; only generic reference to ""imaging techniques"" is provided.",508,179,,
extraction,EXT-04-323adbfdb612,4,imaging_modality,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:08:06.654366+00:00,2026-09-19T17:08:10.742054+00:00,4087,chatcmpl-llm-router-openai,,b1b2c394249607af07f0c269ca3ce0603c295e0313efa530e32d5445f77705e3,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"The abstract only refers generally to 'imaging techniques' without specifying any particular imaging modality (e.g., MRI, PET, CT), so the specific imaging_modality cannot be determined from the provided text.",508,260,,
extraction,EXT-04-39f3d9934a7c,4,imaging_modality,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:27.252627+00:00,2026-09-19T17:06:31.328827+00:00,4076,chatcmpl-llm-router-openai,,d5f9e090c95157d1a9387904b89c6bbda09f5c97d3d7abcbb23aafd6228d71eb,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""cough sound analysis (audio/acoustic analysis)""","Title and abstract repeatedly describe an ""automated cough-sound analyser"" and refer to advances in ""acoustic engineering"" and ""sound analysis,"" indicating the diagnostic modality is analysis of cough sounds (audio/acoustic), not imaging.",478,276,,
extraction,EXT-04-39f3d9934a7c,4,imaging_modality,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:27.963631+00:00,2026-09-19T17:06:32.735357+00:00,4771,chatcmpl-llm-router-openai,,d5f9e090c95157d1a9387904b89c6bbda09f5c97d3d7abcbb23aafd6228d71eb,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""cough sound (audio/acoustic) analysis""",Title and abstract explicitly describe an automated cough-sound analyser and recording/analysis of cough sounds (acoustic/audio) as the diagnostic modality.,478,385,,
extraction,EXT-04-39f3d9934a7c,4,imaging_modality,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:28.392629+00:00,2026-09-19T17:06:31.456740+00:00,3064,chatcmpl-llm-router-openai,,d5f9e090c95157d1a9387904b89c6bbda09f5c97d3d7abcbb23aafd6228d71eb,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,No imaging modality reported; the study used automated cough-sound (acoustic) analysis rather than any imaging technique.,478,242,,
extraction,EXT-04-3d418d77d008,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:08.082914+00:00,2026-09-19T17:06:14.964207+00:00,6881,chatcmpl-llm-router-openai,,f24f4113d959582f7bf9c71634e287eedece0191d4906236ee18ea8e0c0382a9,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Diagnostic accuracy study (retrospective development and validation of a deep learning model)""",Used retrospective paired ECG and echocardiography records to train and test a convolutional neural network and evaluated diagnostic accuracy (AUC) and cardiologist performance with/without model support.,465,401,,
extraction,EXT-04-3d418d77d008,4,study_design,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:08.295810+00:00,2026-09-19T17:06:11.962059+00:00,3666,chatcmpl-llm-router-openai,,f24f4113d959582f7bf9c71634e287eedece0191d4906236ee18ea8e0c0382a9,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Retrospective diagnostic accuracy study (development and validation of a deep learning model)""","Authors used existing paired ECG and echocardiography records from 2015–2019 to train and test a convolutional neural network and assessed diagnostic accuracy on an independent test set and via a cardiologist reader study, indicating retrospective model development and validation for diagnostic accuracy.",465,290,,
extraction,EXT-04-3d418d77d008,4,study_design,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:08.788638+00:00,2026-09-19T17:06:12.830375+00:00,4041,chatcmpl-llm-router-openai,,f24f4113d959582f7bf9c71634e287eedece0191d4906236ee18ea8e0c0382a9,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Diagnostic accuracy study (development and validation of a deep learning model)""","Authors trained a convolutional neural network on ECG-echocardiography pairs and tested on an independent test set, reporting AUC and comparing model-supported vs unaided cardiologist accuracy.",465,270,,
extraction,EXT-04-46e3ad3d3b31,4,ai_model_type,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:50.694143+00:00,2026-09-19T17:06:54.324008+00:00,3629,chatcmpl-llm-router-openai,,99ea8a90ee5f42f518b86431dcb9d53b821b830ddb4ac5a69f3ed8cd8e925e78,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Geometry-based Variational Autoencoder (VAE)""",Title and abstract explicitly state the method is a geometry-based variational autoencoder (VAE); latent space modeled as a Riemannian manifold with normalizing flows.,426,264,,
extraction,EXT-04-46e3ad3d3b31,4,ai_model_type,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:51.353498+00:00,2026-09-19T17:06:54.575560+00:00,3222,chatcmpl-llm-router-openai,,99ea8a90ee5f42f518b86431dcb9d53b821b830ddb4ac5a69f3ed8cd8e925e78,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""geometry-based variational autoencoder (VAE)""",Title and abstract explicitly state the method is a geometry-based variational autoencoder (VAE) with Riemannian manifold latent space and normalizing flows.,426,262,,
extraction,EXT-04-46e3ad3d3b31,4,ai_model_type,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:51.511447+00:00,2026-09-19T17:06:54.963403+00:00,3451,chatcmpl-llm-router-openai,,99ea8a90ee5f42f518b86431dcb9d53b821b830ddb4ac5a69f3ed8cd8e925e78,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""geometry-based variational autoencoder (VAE)""",Title and abstract explicitly describe a geometry-based variational autoencoder (VAE) as the proposed model.,426,187,,
extraction,EXT-04-49a224d22bc8,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:12:56.465476+00:00,2026-09-19T17:12:59.955611+00:00,3490,chatcmpl-llm-router-openai,,4bec89edbe96707e09ae09f5e2199b8533bf6c8d45163693b970a55859523183,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Development, training and validation of a convolutional neural network (AI diagnostic accuracy study)""","Abstract states: 'We developed, trained, and validated a denary CNN based on CE images,' indicating an AI model development and validation (diagnostic accuracy) study.",491,271,,
extraction,EXT-04-49a224d22bc8,4,study_design,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:12:56.524298+00:00,2026-09-19T17:13:01.677179+00:00,5152,chatcmpl-llm-router-openai,,4bec89edbe96707e09ae09f5e2199b8533bf6c8d45163693b970a55859523183,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Development, training and validation of a convolutional neural network (CNN)""","Abstract DESIGN states: 'We developed, trained, and validated a denary CNN based on CE images.'",491,383,,
extraction,EXT-04-49a224d22bc8,4,study_design,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:12:56.633719+00:00,2026-09-19T17:13:00.801330+00:00,4167,chatcmpl-llm-router-openai,,4bec89edbe96707e09ae09f5e2199b8533bf6c8d45163693b970a55859523183,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Diagnostic accuracy study (development and validation of a convolutional neural network)""","Abstract states they developed, trained, and validated a CNN on capsule endoscopy images and measured diagnostic performance (AUC, sensitivity, specificity), indicating a diagnostic model development/validation study.",491,271,,
extraction,EXT-04-5bd55c2db886,4,specificity,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:19.463353+00:00,2026-09-19T17:06:21.345993+00:00,1882,chatcmpl-llm-router-openai,,fc7e971ae4379e569529bb4c2bf5c33691fbd51122aae06dd4982b5b30ff8b33,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,Specificity value is not reported in the title or abstract; the abstract only states that specificity was evaluated but gives no numeric value.,463,117,,
extraction,EXT-04-5bd55c2db886,4,specificity,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:19.867330+00:00,2026-09-19T17:06:21.727267+00:00,1859,chatcmpl-llm-router-openai,,fc7e971ae4379e569529bb4c2bf5c33691fbd51122aae06dd4982b5b30ff8b33,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,Specificity value is not reported in the title or abstract.,463,103,,
extraction,EXT-04-5bd55c2db886,4,specificity,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:19.996106+00:00,2026-09-19T17:06:22.548826+00:00,2552,chatcmpl-llm-router-openai,,fc7e971ae4379e569529bb4c2bf5c33691fbd51122aae06dd4982b5b30ff8b33,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,Specificity value is not reported in the title or abstract; abstract only states that specificity was evaluated but gives no numeric result.,463,180,,
extraction,EXT-04-5e75890e4f22,4,sample_size,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:04.016271+00:00,2026-09-19T17:11:08.313387+00:00,4297,chatcmpl-llm-router-openai,,695a6d3f81e3c7749a9d84ca8ce75042021d1d136128ad33d4a4a2cbf4a0d004,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"No numeric sample size reported in the title or abstract; datasets are named (figshare, SARTAJ, Br35H) but the number of images/subjects is not given.",559,128,,
extraction,EXT-04-5e75890e4f22,4,sample_size,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:04.105381+00:00,2026-09-19T17:11:06.805674+00:00,2700,chatcmpl-llm-router-openai,,695a6d3f81e3c7749a9d84ca8ce75042021d1d136128ad33d4a4a2cbf4a0d004,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"The title and abstract do not report the number of samples/instances; datasets are named (figshare, SARTAJ, Br35H) but no sample counts are provided.",559,191,,
extraction,EXT-04-5e75890e4f22,4,sample_size,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:11:04.266414+00:00,2026-09-19T17:11:07.022508+00:00,2756,chatcmpl-llm-router-openai,,695a6d3f81e3c7749a9d84ca8ce75042021d1d136128ad33d4a4a2cbf4a0d004,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,null,"The abstract and title do not state the number of samples (images or patients); only dataset names (figshare, SARTAJ, Br35H) are mentioned.",559,189,,
extraction,EXT-04-74e692ba4583,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:46.983857+00:00,2026-09-19T17:06:51.510788+00:00,4526,chatcmpl-llm-router-openai,,e416f58815fd2f86186dd8500b03b99594015f6d2a086535198d3245d2f16090,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Computational (machine learning) model development and validation study""","Abstract describes development of a hybrid PSO+CNN model and experimental evaluation on three benchmark datasets (ADNI, Kaggle, and a brain tumor dataset), indicating a computational model development and validation study.",506,335,,
extraction,EXT-04-74e692ba4583,4,study_design,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:47.298532+00:00,2026-09-19T17:06:51.945684+00:00,4647,chatcmpl-llm-router-openai,,e416f58815fd2f86186dd8500b03b99594015f6d2a086535198d3245d2f16090,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Experimental computational study (development and evaluation of a hybrid CNN-PSO model)""","Abstract describes development of a hybrid model and experiments conducted on three benchmark datasets reporting classification accuracies, indicating an experimental computational evaluation.",506,325,,
extraction,EXT-04-74e692ba4583,4,study_design,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:06:47.770742+00:00,2026-09-19T17:06:52.339896+00:00,4569,chatcmpl-llm-router-openai,,e416f58815fd2f86186dd8500b03b99594015f6d2a086535198d3245d2f16090,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Methodological/experimental study (algorithm development and evaluation using retrospective benchmark datasets)""","Abstract describes development of a hybrid PSO+CNN model and experimental evaluation on three benchmark datasets with reported accuracy metrics, indicating an algorithm development and evaluation study rather than a clinical trial or observational cohort.",506,338,,
extraction,EXT-04-75c7b4e5ad53,4,auc,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:10:45.983481+00:00,2026-09-19T17:10:49.025585+00:00,3042,chatcmpl-llm-router-openai,,f7cd2c0e20312b961c310fa15d8d377c67502d68cc00714447bc5d63ff241681,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,0.99,"Abstract states ""the receiver operator characteristic curve accuracy rate is 99%"", interpreted as AUC = 99% (0.99).",449,251,,
extraction,EXT-04-75c7b4e5ad53,4,auc,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:10:46.239954+00:00,2026-09-19T17:10:50.489741+00:00,4249,chatcmpl-llm-router-openai,,f7cd2c0e20312b961c310fa15d8d377c67502d68cc00714447bc5d63ff241681,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,0.99,"Abstract states 'the receiver operator characteristic curve accuracy rate is 99%,' interpreted as AUC = 99% (0.99).",449,251,,
extraction,EXT-04-75c7b4e5ad53,4,auc,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:10:46.920972+00:00,2026-09-19T17:10:51.080392+00:00,4159,chatcmpl-llm-router-openai,,f7cd2c0e20312b961c310fa15d8d377c67502d68cc00714447bc5d63ff241681,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,0.99,"Abstract states 'the receiver operator characteristic curve accuracy rate is 99%,' interpreted as AUC = 99% (0.99).",449,251,,
extraction,EXT-04-797362e3c264,4,auc,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:14+00:00,2026-09-19T17:07:14+00:00,,chatcmpl-llm-router-openai,,3b00d9e37dd5ae6eff477c07717bb9180bc55801885fb6c3187f20206ef8b9f4,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.899-0.955""",Abstract reports AUCs ranged from 0.899 to 0.955 in internal and external test sets.,323,314,,
extraction,EXT-04-797362e3c264,4,auc,2,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:15+00:00,2026-09-19T17:07:15+00:00,,chatcmpl-llm-router-openai,,3b00d9e37dd5ae6eff477c07717bb9180bc55801885fb6c3187f20206ef8b9f4,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.899 to 0.955""",Abstract states 'AUCs ranged from 0.899 to 0.955.',323,246,,
extraction,EXT-04-797362e3c264,4,auc,3,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:07:15+00:00,2026-09-19T17:07:15+00:00,,chatcmpl-llm-router-openai,,3b00d9e37dd5ae6eff477c07717bb9180bc55801885fb6c3187f20206ef8b9f4,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""0.899 to 0.955""",Abstract reports AUCs ranged from 0.899 to 0.955 for internal and external test sets.,323,251,,
extraction,EXT-04-8017700eb531,4,study_design,1,gpt-5-mini,gpt-5-mini,ok,1,2026-09-19T17:09:11.376840+00:00,2026-09-19T17:09:17.563383+00:00,6186,chatcmpl-llm-router-openai,,9b9def3f86f20b15cf84b985cdbae44e1e39893e6806c935c03a64d645ccce08,ee1936563d15055318e22ddd9dd8fc35448fc422f31b3c88106961cb56bed03a,"""Development and validation study of a deep learning-based label-free cell classification (diagnostic accuracy / method development study)""","Abstract describes development and comparison of learning algorithms and a deep learning pipeline with validation on classification tasks (T-cells vs colon cancer cells and algal strains), indicating a methodological development and diagnostic accuracy/validation study.",378,412,,
