ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
https://openalex.org/W4323351062,https://doi.org/10.1016/j.eneco.2023.106604,Information spillovers between carbon emissions trading prices and shipping markets: A time-frequency analysis,2023.0,Bin Meng; Shuiyang Chen; Hercules Haralambides; Haibo Kuang; Lidong Fan,Energy Economics,"Climate change has become mankind's main challenge. Greenhouse gas (GHG) emissions from shipping are not totally irresponsible for this representing, roughly, 3% of the global total; an amount equal to that of Germany's total GHG emissions. The Fourth Greenhouse Gas Study 2020 of the International Maritime Organization (IMO) predicts that the share of GHG emissions from shipping will increase further, as international trade recovers and continues to grow, alongside with the economic development of India, China, and Africa. China and the European Union have proposed to include shipping in their carbon emissions trading systems (ETS). As a result, the study of the relationship between the carbon finance market and the shipping industry, attempted here for the first time, is both important and timely, both for policymakers and shipowners. We use wavelet analysis and the spillover index methods to explore the dynamic dependence and information spillovers between the carbon finance market and shipping. We discover a long-term dependence and information linkages between the two markets, with the carbon finance market being the dominant one. Major events, such as the 2009 global financial crisis; Brexit in 2016; the 2018 China-US trade frictions; and COVID-19 are shown to strengthen the dependence of carbon finance and shipping. We find that the dependence is strongest between the EU carbon finance market and dry bulk shipping, while the link is weaker in the case of tanker shipping. Nonetheless, carbon finance and tanker shipping showed a relatively stronger dependence when OPEC refused to cut production in 2014, and when the China-US trade disputes led to the collapse of oil prices after 2018. We show that information spillovers between carbon finance and shipping are bidirectional and asymmetric, with the carbon finance market being the principal transmitter of information. Our results and their interpretation provide guidance to governments on whether (and how) to include shipping in emissions trading schemes, supporting at the same time the environmental sustainability decisions of shipping companies.",65,Greenhouse gas; Spillover effect; China; Carbon finance; Economics,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W3027467245,https://doi.org/10.3389/fsufs.2020.00069,Challenges and Prospects for Agricultural Greenhouse Gas Mitigation Pathways Consistent With the Paris Agreement,2020.0,Sinead C. Leahy; H. Clark; Andy Reisinger,Frontiers in Sustainable Food Systems,"Global emissions pathways that would limit warming to 1.5 or well below 2°C, consistent with the temperature goal of the Paris Agreement, rely on substantial reductions of agricultural greenhouse gases (methane and nitrous oxide) along with reaching net zero carbon dioxide emissions from fossil fuels. Failure to reduce agricultural emissions would require even more rapid cuts of carbon dioxide emissions and could jeopardise the ability to limit warming to 1.5°C. Modelled pathways that achieve the necessary agricultural emission reductions do so by pricing agricultural emissions. However, there is a large gap between such model scenarios and reality when it comes to the agricultural sector. To date, no single country currently exposes agricultural emissions to any mandatory carbon price and current evidence suggests considerable reluctance to the application of other climate policies with comparable stringency to agriculture. A more realistic view is needed if we are to avoid modelled emission scenarios providing an overly optimistic picture of mitigation potentials from the agricultural sector. There are entry points for mitigation of agricultural greenhouse gases outside government price policies, but many questions remain around their scalability and efficacy. A comprehensive and accelerated effort will be needed to bridge the gap from modelled emissions to realistic policy pathways.",124,Greenhouse gas; Agriculture; Natural resource economics; Environmental science; Global warming,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W1577100503,https://doi.org/10.1787/236846121450,A Taxonomy of Instruments to Reduce Greenhouse Gas Emissions and their Interactions,2008.0,Romain Duval,OECD Economics Department working papers,"This paper reviews alternative (national and international) climate change mitigation policy instruments and interactions across them. Carbon taxes, cap-and-trade schemes, standards and technology-support policies (R&D and clean technology deployment) in particular are assessed according to three broad costeffectiveness criteria, their: i) static efficiency, defined to cover not just whether the instrument is costeffective per se but also whether it provides sufficient political incentives for wide adoption; ii) dynamic efficiency, which implies an efficient level of innovation and diffusion of clean technologies in order to lower future abatement costs; iii) ability to cope effectively with climate and economic uncertainties. Multiple market failures and political economy obstacles need to be addressed in order to meet these criteria. In this regard, carbon taxes or cap-and-trade schemes appear to perform better than alternatives. However, their cost-effectivenes can be enhanced through targeted use of other instruments. There is therefore room for climate policy packages.",57,Greenhouse gas; Incentive; Software deployment; Environmental economics; Order (exchange),0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W2160935329,,Personal Carbon Trading and fuel price increases in the transport sector: an exploratory study of public response in the UK,2011.0,Helen Harwatt; Miles Tight; A Bristow; Astrid Gühnemann,Loughborough University Institutional Repository (Loughborough University),"Large reductions of greenhouse gas emissions are required in order to avoid the worst impacts of climate change. Road transport is a significant contributor to UK CO2 emissions, with the majority arising from personal road transport. This paper analyses Personal Carbon Trading (PCT) as a potentially powerful climate change policy tool and presents findings from an exploratory survey of public opinion. A working model of a PCT scheme with a fixed carbon cap was designed to achieve a 60% reduction of CO2 emissions from personal road transport by 2050. A proportion of the annual carbon budget would be given to individuals as a free carbon permit allocation. There is an opportunity to sell unused permits. Fuel price increases (FPI) were recognised as having the potential to achieve an identical emissions target at a much lower cost. A series of individual interviews were conducted to explore opinions related to the impacts, effectiveness, fairness and acceptability of both measures. Bespoke software was used to record behavioural response. The findings indicate that certain design aspects of the PCT scheme led to it being preferred to the FPI and suggest that the potential behavioural response to PCT may be greater than for a FPI. However, given that the sample was small and biased towards the highly educated and those with above average incomes, the findings should be considered as preliminary indications. Further detailed research is required.",29,Bespoke; Greenhouse gas; Climate change; Public transport; Emissions trading,0.433,Include,Include,Matches 7 inclusion term(s).
https://openalex.org/W3023905469,https://doi.org/10.3386/w19824,Linkage of Greenhouse Gas Emissions Trading Systems: Learning from Experience,2014.0,Matthew Ranson; Robert N. Stavins,National Bureau of Economic Research,"The last ten years have seen the growth of linkages between many of the world's cap-and-trade systems for greenhouse gases (GHGs), both directly between systems, and indirectly via connections to credit systems such as the Clean Development Mechanism. If nations have tried to act in their own self-interest, this proliferation of linkages implies that for many nations, the expected benefits of linkage outweighed expected costs. In this paper, we draw on the past decade of experience with carbon markets to test a series of hypotheses about why systems have demonstrated this revealed preference for linking.",91,Greenhouse gas; Linkage (software); Emissions trading; Natural resource economics; Environmental science,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W4367187270,https://doi.org/10.1016/j.jenvman.2023.117990,The impact of green technology innovation on carbon dioxide emissions: The role of local environmental regulations,2023.0,Kaiwen Chang; Lanlan Liu; Dan Luo; Kai Xing,Journal of Environmental Management,"Environmental pollution has become a global issue attracting ever-increasing attention. Green technology innovation (GTI) is considered an effective strategy in countering this problem and helping achieve sustainability goals. However, the market failure suggests that intervention from the government is necessary to promote the effectiveness of technological innovation and hence, its positive social impacts on emissions reduction. This study investigates how the environmental regulation (ER) influences the relationship between green innovation and CO2 emissions reduction in China. Employing data from 30 provinces from the period 2003 to 2019, the Panel Fixed-effect model, the Spatial Durbin Model (SDM), the System Generalised Method of Moments (SYS-GMM) and the Difference-In-Difference (DID) models are applied to take issues relating to endogeneity and spatial impact into consideration. The results indicate that environmental regulations positively moderate the impact of green knowledge innovation (GKI) on CO2 emissions reduction but have a much weaker moderation effect when green process innovation (GPI) is considered. Among different types of regulatory instruments, investment-based regulation (IER) is the most effective in promoting the relationship between green innovation and emissions reduction, followed by command-and-control-based regulation (CER). Expenditure-based regulation (EER) is less effective and can encourage short-termism and opportunistic behaviour among firms, who can accept the paying of fines as a cheaper cost over the short-term than investment in green innovation. Moreover, the spatial spillover effect of green technological innovation on carbon emissions in neighbouring regions is confirmed, in particular when IER and CER are implemented. Lastly, the heterogeneity issue is further examined by considering differences in the economic development and the industrial structure across different regions, and the conclusions reached remain robust. This study identifies that the market-based regulatory instrument, IER, works best in promoting green innovation and emissions reduction among Chinese firms. It also encourages GKI which may assist firms in achieving long-term sustained growth. The study recommends further development of the green finance system to maximise the positive impact of this policy instrument.",278,Endogeneity; Spillover effect; Porter hypothesis; Panel data; Investment (military),0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W4383312630,https://doi.org/10.1016/j.jenvman.2023.118525,Assessing the environmental impacts of renewable energy sources: A case study on air pollution and carbon emissions in China,2023.0,Xihui Haviour Chen; Kienpin Tee; Marwa Elnahass; Rizwan Ahmed,Journal of Environmental Management,"This study investigates the impact of renewable and non-renewable energy sources on carbon emissions in the context of China's 14th Five-Year Plan (2021-2025). The plan emphasises a ""Dual-control"" strategy of simultaneously setting energy consumption limits and reducing energy intensity for GDP (gross domestic product) in order to meet the targets of the five-year plan. Using a comprehensive dataset of Chinese energy and macroeconomic information spanning from 1990 to 2022, we conduct a Granger causality analysis to explore the relationship between energy sources and the level of air pollution. Our findings reveal a unidirectional link, wherein renewable energy contributes to a reduction in air pollution, while non-renewable energy sources lead to an increase. Despite the government's investment in renewable energy, our results show that China's economy remains heavily reliant on traditional energy sources (e.g., fossil fuels). This research is the first systematic examination of the interplay between energy usage and carbon emissions in the Chinese context. Our findings provide valuable insights for policy and market strategies aimed at promoting carbon neutrality and driving technological advancements in both government and industries.",363,Air pollution; Environmental science; Renewable energy; Greenhouse gas; Pollution,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W3173259708,https://doi.org/10.3389/fclim.2021.690023,Integrating Carbon Dioxide Removal Into European Emissions Trading,2021.0,Wilfried Rickels; Alexander Proelß; Oliver Geden; Julian Burhenne; Mathias Fridahl,Frontiers in Climate,"In one of the central scenarios for meeting an European Union-wide net zero greenhouse gas (GHG) emissions target by 2050, the emissions cap in the European Union Emissions Trading System (EU ETS) becomes net negative. Despite this ambition, no mechanism allows for the inclusion of CO 2 removal credits (CRCs) in the EU ETS to date. Amending the EU ETS legislation is required to create enabling conditions for a net negative cap. Here, we conceptually discuss various economic, legal, and political challenges surrounding the integration of CRCs into the EU ETS. To analyze cap-and-trade systems encompassing negative emissions, we introduce the effective (elastic) cap resulting from the integration of CRCs in addition to the regulatory (inelastic) cap, the latter now being binding for the net emissions only. Given current cost estimates for BECCS and DACCS, minimum quantities for the use of removals, as opposed to ceilings as currently discussed, would be required to promote the near-term integration of such technologies. Instead of direct interaction between the companies involved in emissions trading and the providers of CRCs, the regulatory authority could also transitionally act as an intermediary by buying CRCs and supplying them in turn conditional upon observed allowances prices, for example, by supporting a (soft) price collar. Contrary to a price collar without dedicated support from CRCs, in this case (net) compliance with the overall cap is maintained. EU legislation already provides safeguards for physical carbon leakage concerning CCS, making Bioenergy with Carbon Capture and Storage (BECCS) and Direct Air Capture and Storage prioritized for inclusion in the EU ETS. Furthermore, a special opportunity might apply for the inclusion of BECCS installations. Repealing the provision that installations exclusively using biomass are not covered by the ETS Directive, combined with freely allocated allowances to these installations, would allow operators of biomass installations to sell allowances made available through the use of BECCS. Achieving GHG neutrality in the EU by 2050 requires designing suitable incentive systems for CO 2 removal, which includes the option to open up EU emissions trading to CRCs.",116,Emissions trading; European union; Greenhouse gas; Clean Development Mechanism; Bio-energy with carbon capture and storage,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2064574907,https://doi.org/10.1061/(asce)wr.1943-5452.0000072,Single-Objective versus Multiobjective Optimization of Water Distribution Systems Accounting for Greenhouse Gas Emissions by Carbon Pricing,2009.0,Wenyan Wu; Holger R. Maier; Angus R. Simpson,Journal of Water Resources Planning and Management,"Previous research has demonstrated that there are significant trade-offs between the competing objectives of minimizing costs and greenhouse gas (GHG) emissions for water distribution system (WDS) optimization. However, upon introduction of an emission trading scheme, GHG emissions are likely to be priced at a particular level. Thus, a monetary value can be assigned to GHG emissions, enabling a single-objective optimization approach to be used. This raises the question of whether the introduction of carbon pricing under an emission trading scheme will make the use of a multiobjective optimization approach obsolete or whether such an approach can provide additional insights that are useful in a decision-making context. In this paper, the above questions are explored via two case studies. The optimization results obtained for the two case studies using both single-objective and multiobjective approaches are analyzed. The analyses show that the single-objective approach results in a loss of trade-off information between the two objectives. In contrast, the multiobjective approach provides decision makers with more insight into the trade-offs between the two objectives. As a result, a multiobjective approach is recommended for the optimization of WDSs accounting for GHG emissions when considering carbon pricing.",83,Greenhouse gas; Multi-objective optimization; Context (archaeology); Emissions trading; Environmental economics,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W4252306408,https://doi.org/10.1596/978-1-4648-1728-1,State and Trends of Carbon Pricing 2021,2021.0,World Bank,The World Bank eBooks,"This report provides an up-to-date overview of existing and emerging carbon pricing instruments around the world, including international, national and subnational initiatives. It also investigates trends surrounding the development and implementation of carbon pricing instruments and how they could accelerate the delivery of long-term mitigation goals. Specifically, this includes the use of carbon taxes, emissions trading systems and crediting mechanisms. International cooperation on carbon pricing and the status of work surrounding Article 6 of the Paris Agreement is also canvassed.",243,State (computer science); Economics; Environmental science; Computer science; Algorithm,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2108387609,https://doi.org/10.1111/j.1477-9552.2010.00268.x,Marginal Abatement Cost Curves for UK Agricultural Greenhouse Gas Emissions,2010.0,Dominic Moran; Michael MacLeod; E. Wall; Vera Eory; Alistair McVittie,Journal of Agricultural Economics,"Abstract This article addresses the challenge of developing a ‘bottom‐up’ marginal abatement cost curve (MACC) for greenhouse gas (GHG) emissions from UK agriculture. An MACC illustrates the costs of specific crop, soil and livestock abatement measures against a ‘business as usual’ scenario. The results indicate that in 2022 under a specific policy scenario, around 5.38 Mt CO 2 equivalent (e) could be abated at negative or zero cost. A further 17% of agricultural GHG emissions (7.85 Mt CO 2 e) could be abated at a lower unit cost than the UK Government’s 2022 shadow price of carbon [£34 (tCO 2 e) −1 ]. The article discusses a range of methodological hurdles that complicate cost‐effectiveness appraisal of abatement in agriculture relative to other sectors.",129,Marginal abatement cost; Greenhouse gas; Agriculture; Shadow price; Marginal cost,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2914509255,https://doi.org/10.1016/j.erss.2019.02.001,It starts at home? Climate policies targeting household consumption and behavioral decisions are key to low-carbon futures,2019.0,Ghislain Dubois; Benjamin K. Sovacool; Carlo Aall; Maria Nilsson; Carine Barbier,Energy Research & Social Science,"Through their consumption behavior, households are responsible for 72% of global greenhouse gas emissions. Thus, they are key actors in reaching the 1.5 °C goal under the Paris Agreement. However, the possible contribution and position of households in climate policies is neither well understood, nor do households receive sufficiently high priority in current climate policy strategies. This paper investigates how behavioral change can achieve a substantial reduction in greenhouse gas emissions in European high-income countries. It uses theoretical thinking and some core results from the HOPE research project, which investigated household preferences for reducing emissions in four European cities in France, Germany, Norway and Sweden. The paper makes five major points: First, car and plane mobility, meat and dairy consumption, as well as heating are the most dominant components of household footprints. Second, household living situations (demographics, size of home) greatly influence the household potential to reduce their footprint, even more than country or city location. Third, household decisions can be sequential and temporally dynamic, shifting through different phases such as childhood, adulthood, and illness. Fourth, short term voluntary efforts will not be sufficient by themselves to reach the drastic reductions needed to achieve the 1.5 °C goal; instead, households need a regulatory framework supporting their behavioral changes. Fifth, there is a mismatch between the roles and responsibilities conveyed by current climate policies and household perceptions of responsibility. We then conclude with further recommendations for research and policy.",603,Greenhouse gas; Consumption (sociology); Futures contract; Climate change; Carbon footprint,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2803333083,https://doi.org/10.7916/d8-w2nc-4103,Report of the High-Level Commission on Carbon Prices,2017.0,"Joseph E. Stiglitz; Nicholas Stern; Duan, Maosheng; Edenhofer, Ottmar; Giraud, Gaël",,"The purpose of this Commission is to explore explicit carbon-pricing options and levels that would induce the change in behaviors— particularly in those driving the investments in infrastructure, technology, and equipment—needed to deliver on the temperature objective of the Paris Agreement, in a way that fosters economic growth and development, as expressed in the Sustainable Development Goals (SDGs). This report does not focus on the estimation and evaluation of the climate change impacts that would be avoided by reducing carbon emissions. While the Commission also covers other policies relevant and important to carbon-pricing design and delivery on the Paris agreement, its primary focus is on pricing. This report has been prepared based on the Commission’s assessment of the available evidence and literature as well as on its members’ judgment, developed through their extensive international policy experience. While the commissioners are in broad agreement on the overall thrust of the arguments presented in the report, they may not necessarily support every single assertion and conclusion.",640,Commission; Conference of the parties; United Nations Framework Convention on Climate Change; Convention; Climate change,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W4220773259,https://doi.org/10.3389/fenrg.2021.743114,Sustainable Energy Transition for Renewable and Low Carbon Grid Electricity Generation and Supply,2022.0,Moses Jeremiah Barasa Kabeyi; Oludolapo Akanni Olanrewaju,Frontiers in Energy Research,"The greatest sustainability challenge facing humanity today is the greenhouse gas emissions and the global climate change with fossil fuels led by coal, natural gas and oil contributing 61.3% of global electricity generation in the year 2020. The cumulative effect of the Stockholm, Rio, and Johannesburg conferences identified sustainable energy development (SED) as a very important factor in the sustainable global development. This study reviews energy transition strategies and proposes a roadmap for sustainable energy transition for sustainable electricity generation and supply in line with commitments of the Paris Agreement aimed at reducing greenhouse gas emissions and limiting the rise in global average temperature to 1.5°C above the preindustrial level. The sustainable transition strategies typically consist of three major technological changes namely, energy savings on the demand side, generation efficiency at production level and fossil fuel substitution by various renewable energy sources and low carbon nuclear. For the transition remain technically and economically feasible and beneficial, policy initiatives are necessary to steer the global electricity transition towards a sustainable energy and electricity system. Large-scale renewable energy adoption should include measures to improve efficiency of existing nonrenewable sources which still have an important cost reduction and stabilization role. A resilient grid with advanced energy storage for storage and absorption of variable renewables should also be part of the transition strategies. From this study, it was noted that whereas sustainable development has social, economic, and environmental pillars, energy sustainability is best analysed by five-dimensional approach consisting of environmental, economic, social, technical, and institutional/political sustainability to determine resource sustainability. The energy transition requires new technology for maximum use of the abundant but intermittent renewable sources a sustainable mix with limited nonrenewable sources optimized to minimize cost and environmental impact but maintained quality, stability, and flexibility of an electricity supply system. Technologies needed for the transition are those that use conventional mitigation, negative emissions technologies which capture and sequester carbon emissions and finally technologies which alter the global atmospheric radiative energy budget to stabilize and reduce global average temperature. A sustainable electricity system needs facilitating technology, policy, strategies and infrastructure like smart grids, and models with an appropriate mix of both renewable and low carbon energy sources.",1042,Renewable energy; Greenhouse gas; Energy transition; Natural resource economics; Sustainability,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2961989711,https://doi.org/10.1080/14693062.2019.1639490,Perceived fairness and public acceptability of carbon pricing: a review of the literature,2019.0,Sara Maestre‐Andrés; Stefan Drews; Jeroen C.J.M. van den Bergh,Climate Policy,"ABSTRACT While carbon pricing is widely seen as a crucial element of climate policy and has been implemented in many countries, it also has met with strong resistance. We provide a comprehensive overview of public perceptions of the fairness of carbon pricing and how these affect policy acceptability. To this end, we review evidence from empirical studies on how individuals judge personal, distributional and procedural aspects of carbon taxes and cap-and-trade. In addition, we examine preferences for particular redistributive and other uses of revenues generated by carbon pricing and their role in instrument acceptability. Our results indicate a high concern over distributional effects, particularly in relation to policy impacts on poor people, in turn reducing policy acceptability. In addition, people show little trust in the capacities of governments to put the revenues of carbon pricing to good use. Somewhat surprisingly, most studies do not indicate clear public preferences for using revenues to ensure fairer policy outcomes, notably by reducing its regressive effects. Instead, many people prefer using revenues for ‘environmental projects’ of various kinds. We end by providing recommendations for improving public acceptability of carbon pricing. One suggestion to increase policy acceptability is combining the redistribution of revenue to vulnerable groups with the funding for environmental projects, such as on renewable energy. Key policy insights If people perceive carbon pricing instruments as fair, this increases policy acceptability and support. People’s satisfaction with information provided by the government about the policy instrument increases acceptability. While people express high concern over uneven distribution of the policy burden, they often prefer using carbon pricing revenues for environmental projects instead of compensation for inequitable outcomes. Recent studies find that people’s preferences shift to using revenues for making policy fairer if they better understand the functioning of carbon pricing, notably that relatively high prices of CO2-intensive goods and services reduce their consumption. Combining the redistribution of revenue to support both vulnerable groups and environmental projects, such as on renewable energy, seems to most increase policy acceptability.",445,Public economics; Economics; Business; Environmental economics; Microeconomics,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2549877311,https://doi.org/10.1002/wcc.438,Consumption‐based carbon accounting: does it have a future?,2016.0,Stavros Afionis; Marco Sakai; Kate Scott; John Barrett; Andy Gouldson,Wiley Interdisciplinary Reviews Climate Change,"Internationally, allocation of responsibility for reducing greenhouse gas emissions is currently based on the production‐based ( PB ) accounting method, which measures emissions generated in the place where goods and services are produced. However, the growth of emissions embodied in trade has raised the question whether we should switch to, or amalgamate PB accounting, with other accounting approaches. Consumption‐based ( CB ) accounting has so far emerged as the most prominent alternative. This approach accounts for emissions at the point of consumption, attributing all the emissions that occurred in the course of production and distribution to the final consumers of goods and services. This review has a fourfold objective. First, it provides an account of the logic behind attributing responsibility for emissions on the basis of consumption instead of production. Issues of equity and justice, increased emissions coverage, encouragement of cleaner production practices, and political benefits are considered. Second, it discusses the counterarguments, focusing in particular on issues of technical complexity, mitigation effectiveness, and political acceptability. Third, it presents the spectrum of implementation possibilities—ranging from the status quo to more transformative options—and considers the implications for international climate policy that would accrue under various scenarios of adopting CB accounting in practice. Fourth, it looks at how CB accounting may be adjusted to fit with current political realities and it identifies policy mechanisms that could potentially be utilized to directly or indirectly address CB emissions. Such an approach could unlock new opportunities for climate policy innovation and for climate mitigation. WIREs Clim Change 2017, 8:e438. doi: 10.1002/wcc.438 This article is categorized under: Climate Economics &gt; Economics of Mitigation",226,Climate justice; Greenhouse gas; Carbon accounting; Equity (law); Consumption (sociology),0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2795806946,https://doi.org/10.3390/su10041105,Blockchain Enhanced Emission Trading Framework in Fashion Apparel Manufacturing Industry,2018.0,Bailu Fu; Zhan Shu; Xiaogang Liu,Sustainability,"Motivated by the recent blockchain technology originally built for bitcoin transactions, various industries are exploring the opportunities to redefine their existing operational systems. In this study, an innovative environmentally sustainable solution is proposed for the fashion apparel manufacturing industry (FAMI), which is energized by blockchain. Incorporating the Emission Trading Scheme (ETS), and a novel “emission link” system, the proposed framework exposes carbon emission to the public and establishes a feature to reduce the emissions for all key steps of clothing making. Fully compatible with Industry 4.0, blockchain provides decentralization, transparency, automation, and immutability characteristics to the proposed framework. Specifically, the blockchain supported ETS framework, the carbon emissions of clothing manufacturing life cycle, and the emission link powered procedures are introduced in detail. A case study is provided to demonstrate the carbon emission evaluation procedure. Finally, a multi-criteria evaluation is performed to demonstrate the benefits and drawbacks of the proposed system.",190,Blockchain; Transparency (behavior); Emissions trading; Clothing; Immutability,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2058887402,https://doi.org/10.1007/s10584-011-0034-8,Household perceptions of climate change and preferences for mitigation action: the case of the Carbon Pollution Reduction Scheme in Australia,2011.0,Sonia Akter; Jeff Bennett,Climatic Change,"The study aims to reveal Australian households’ perceptions of climate change and their preferences for mitigation action. A web-based survey was conducted in November 2008 in which over 600 households from the state of New South Wales were asked for their willingness to bear extra household expenditure to support the ‘Carbon Pollution Reduction Scheme’, an emissions trading scheme proposed by the Australian government. The results of the study can be summarized in four key findings. First, respondents’ willingness to pay for climate change mitigation is significantly influenced by their beliefs of future temperature rise. Support for the policy increased at a decreasing rate as the perceived temperature change rose. Second, perceptions of policy failure have a significant negative impact on respondents’ support for the proposed mitigation measure. The higher the perceived likelihood that the measure would not deliver any outcome, the lower was the likelihood that respondents would support the policy. Third, respondent preferences for the proposed policy are influenced by the possibility of reaching a global agreement on emissions reduction. Sample respondents stated significantly higher values for the policy when the biggest polluting countries implement a similar scheme. Finally, respondents’ willingness to take action against climate change, both at the national and household level, is found to be influenced by their level of mass-media exposure. Particularly, those respondents who watched ‘An Inconvenient Truth’ were significantly more likely to act for climate change mitigation than others.",136,Respondent; Climate change; Government (linguistics); Willingness to pay; Public economics,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W3135966012,https://doi.org/10.1007/s10640-021-00548-y,Trade in Carbon and Carbon Tariffs,2021.0,Christoph Böhringer; Jan Schneider; Emmanuel Asane-Otoo,Environmental and Resource Economics,"Abstract Carbon-based import tariffs are proposed as a policy measure to reduce carbon leakage and increase the global cost-effectiveness of unilateral CO 2 emission pricing. We investigate the case for carbon tariffs. For our assessment, we combine multi-region input–output and computable general equilibrium analyses based on data from the World Input–Output Database for the period 2000–2014. The multi-region input–output analysis confirms that carbon embodied in trade has increased during this period, but trade flows from Non-OECD to OECD countries became less important in relative terms since the 2007–2008 financial crisis. The computable general equilibrium analysis suggests that carbon tariffs’ efficacy in combating leakage increases in periods when trade in carbon increases. However, its potential to improve the global-cost effectiveness of unilateral emission pricing remains modest. On the other hand, we find that the potential of carbon tariffs to shift the economic burden of CO 2 emission reduction from abating developed regions to non-abating developing regions increases sharply between 2000 and 2007, but declines after the financial crisis.",73,Computable general equilibrium; Carbon leakage; Economics; Carbon fibers; International economics,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2128584547,https://doi.org/10.1073/pnas.1308044111,Climate change mitigation through livestock system transitions,2014.0,Peter Havlík; Hugo Valin; Mario Herrero; Michael Obersteiner; Erwin Schmid,Proceedings of the National Academy of Sciences,"Livestock are responsible for 12% of anthropogenic greenhouse gas emissions. Sustainable intensification of livestock production systems might become a key climate mitigation technology. However, livestock production systems vary substantially, making the implementation of climate mitigation policies a formidable challenge. Here, we provide results from an economic model using a detailed and high-resolution representation of livestock production systems. We project that by 2030 autonomous transitions toward more efficient systems would decrease emissions by 736 million metric tons of carbon dioxide equivalent per year (MtCO2e⋅y(-1)), mainly through avoided emissions from the conversion of 162 Mha of natural land. A moderate mitigation policy targeting emissions from both the agricultural and land-use change sectors with a carbon price of US$10 per tCO2e could lead to an abatement of 3,223 MtCO2e⋅y(-1). Livestock system transitions would contribute 21% of the total abatement, intra- and interregional relocation of livestock production another 40%, and all other mechanisms would add 39%. A comparable abatement of 3,068 MtCO2e⋅y(-1) could be achieved also with a policy targeting only emissions from land-use change. Stringent climate policies might lead to reductions in food availability of up to 200 kcal per capita per day globally. We find that mitigation policies targeting emissions from land-use change are 5 to 10 times more efficient--measured in ""total abatement calorie cost""--than policies targeting emissions from livestock only. Thus, fostering transitions toward more productive livestock production systems in combination with climate policies targeting the land-use change appears to be the most efficient lever to deliver desirable climate and food availability outcomes.",628,Livestock; Greenhouse gas; Climate change; Natural resource economics; Climate change mitigation,0.417,Include,Include,Matches 5 inclusion term(s).
https://openalex.org/W2589135874,,"The Social Cost of Carbon and the Shadow Price of Carbon: what they are, and how to use them in economic appraisal in the UK",2007.0,Richard Price; Simeon Thornton; Stephen T. Nelson,Munich Personal RePEc Archive (Ludwig Maximilian University of Munich),"This paper sets out:&#13;\n- a definition of the social cost of carbon, hitherto used in UK government appraisals to reflect the external costs of greenhouse gas emissions;&#13;\n- the rationale for adopting a shadow price of carbon (SPC) for use in policy and investment appraisals across UK government; and the factors which the SPC reflects which the social cost of carbon (SCC) does not;&#13;\n- our approach to setting the appropriate level for the shadow price of carbon (SPC), now and in the future; and&#13;\n- how the SPC should be used in policy advice, and why it differs from other carbon price and cost concepts.&#13;\nOur conclusion is that we should adopt as our starting point an SPC based on an SCC consistent with range of atmospheric concentrations of carbon identified by the Stern Review as the target for global action. Consideration will also be given to adjusting the SPC in the future in order to bring it progressively in line with the level of marginal abatement costs (MAC) consistent with our abatement goal. It will become possible to do this as our knowledge of UK and global MACs improves over the next couple of years.",125,Greenhouse gas; Shadow price; Social discount rate; Shadow (psychology); Government (linguistics),0.417,Include,Include,Matches 5 inclusion term(s).
